rally,ball_round,roundscore_A,roundscore_B,player,type,backhand,landing_area,player_location_area,opponent_location_area,getpoint_player,flaw,set,match_id,rally_id
24,2,14,10,CHOU Tien Chen,推撲球,1,8,8,8,,,1,1,23
24,3,14,10,Kento MOMOTA,長球,0,4,8,8,,,1,1,23
24,4,14,10,CHOU Tien Chen,殺球,0,5,6,8,,,1,1,23
24,5,14,10,Kento MOMOTA,接殺防守,1,6,8,4,,,1,1,23
24,6,14,10,CHOU Tien Chen,推撲球,1,4,6,8,,,1,1,23
24,7,14,10,Kento MOMOTA,長球,0,5,8,8,,,1,1,23
24,8,14,10,CHOU Tien Chen,殺球,0,8,5,8,,,1,1,23
24,9,14,10,Kento MOMOTA,接殺防守,1,8,8,5,,,1,1,23
24,10,14,10,CHOU Tien Chen,挑球,1,4,7,8,,,1,1,23
24,11,14,10,Kento MOMOTA,長球,0,5,9,8,,,1,1,23
24,12,14,10,CHOU Tien Chen,長球,0,6,3,8,,,1,1,23
24,13,14,10,Kento MOMOTA,長球,0,9,9,8,,,1,1,23
24,14,14,10,CHOU Tien Chen,長球,0,9,5,8,,,1,1,23
24,15,14,10,Kento MOMOTA,切球,0,8,9,8,,,1,1,23
24,16,14,10,CHOU Tien Chen,挑球,1,9,8,8,,,1,1,23
24,17,14,10,Kento MOMOTA,長球,0,8,9,8,,,1,1,23
24,18,14,10,CHOU Tien Chen,切球,0,7,8,8,,,1,1,23
24,19,14,10,Kento MOMOTA,網前球,1,1,8,8,B,,1,1,23
25,1,15,10,CHOU Tien Chen,發長球,1,8,8,8,,,1,1,24
25,2,15,10,Kento MOMOTA,切球,0,8,8,8,,,1,1,24
25,3,15,10,CHOU Tien Chen,平球,1,8,8,8,,,1,1,24
25,4,15,10,Kento MOMOTA,接殺防守,0,8,8,8,,,1,1,24
25,5,15,10,CHOU Tien Chen,推撲球,1,4,8,8,,,1,1,24
25,6,15,10,Kento MOMOTA,切球,0,5,9,8,,,1,1,24
25,7,15,10,CHOU Tien Chen,接殺防守,0,8,8,8,,,1,1,24
25,8,15,10,Kento MOMOTA,網前球,0,1,8,8,,,1,1,24
25,9,15,10,CHOU Tien Chen,網前球,0,2,8,8,,,1,1,24
25,10,15,10,Kento MOMOTA,挑球,0,3,2,8,,,1,1,24
25,11,15,10,CHOU Tien Chen,殺球,0,8,3,8,,,1,1,24
25,12,15,10,Kento MOMOTA,網前球,0,8,8,3,,,1,1,24
25,13,15,10,CHOU Tien Chen,推撲球,1,8,8,8,,,1,1,24
25,14,15,10,Kento MOMOTA,切球,0,8,8,8,,,1,1,24
25,15,15,10,CHOU Tien Chen,推撲球,1,8,8,8,,,1,1,24
25,16,15,10,Kento MOMOTA,殺球,0,8,8,8,,,1,1,24
25,17,15,10,CHOU Tien Chen,接殺防守,0,7,8,8,A,,1,1,24
26,1,16,10,Kento MOMOTA,發短球,1,8,8,8,,,1,1,25
26,2,16,10,CHOU Tien Chen,推撲球,0,9,8,8,,,1,1,25
26,3,16,10,Kento MOMOTA,切球,0,8,9,8,,,1,1,25
26,4,16,10,CHOU Tien Chen,推撲球,1,9,8,8,,,1,1,25
26,5,16,10,Kento MOMOTA,切球,0,8,9,8,,,1,1,25
26,6,16,10,CHOU Tien Chen,推撲球,1,9,8,8,,,1,1,25
26,7,16,10,Kento MOMOTA,切球,0,8,9,8,,,1,1,25
26,8,16,10,CHOU Tien Chen,接殺防守,1,1,8,8,,,1,1,25
26,9,16,10,Kento MOMOTA,挑球,1,9,8,8,,,1,1,25
26,10,16,10,CHOU Tien Chen,切球,0,7,9,8,A,,1,1,25
27,1,17,10,Kento MOMOTA,發短球,1,8,8,8,,,1,1,26
27,2,17,10,CHOU Tien Chen,網前球,1,7,8,8,,,1,1,26
27,3,17,10,Kento MOMOTA,網前球,0,7,7,8,,,1,1,26
27,4,17,10,CHOU Tien Chen,挑球,0,9,7,8,,,1,1,26
27,5,17,10,Kento MOMOTA,殺球,0,8,9,8,,,1,1,26
27,6,17,10,CHOU Tien Chen,接殺防守,0,9,8,9,,,1,1,26
27,7,17,10,Kento MOMOTA,殺球,0,8,9,8,,,1,1,26
27,8,17,10,CHOU Tien Chen,接殺防守,1,7,8,8,,,1,1,26
27,9,17,10,Kento MOMOTA,挑球,1,9,8,8,,,1,1,26
27,10,17,10,CHOU Tien Chen,長球,0,9,9,8,,,1,1,26
27,11,17,10,Kento MOMOTA,切球,0,8,8,8,,,1,1,26
27,12,17,10,CHOU Tien Chen,接殺防守,1,7,8,8,,,1,1,26
27,13,17,10,Kento MOMOTA,挑球,1,3,7,8,,,1,1,26
27,14,17,10,CHOU Tien Chen,長球,0,5,8,8,,,1,1,26
27,15,17,10,Kento MOMOTA,長球,0,4,8,8,,,1,1,26
27,16,17,10,CHOU Tien Chen,長球,0,3,6,8,,,1,1,26
27,17,17,10,Kento MOMOTA,切球,0,6,9,8,,,1,1,26
27,18,17,10,CHOU Tien Chen,網前球,1,7,8,8,,,1,1,26
27,19,17,10,Kento MOMOTA,網前球,0,1,8,8,,,1,1,26
27,20,17,10,CHOU Tien Chen,挑球,0,4,7,8,,,1,1,26
27,21,17,10,Kento MOMOTA,長球,0,3,9,8,,,1,1,26
27,22,17,10,CHOU Tien Chen,殺球,0,8,8,8,,,1,1,26
27,23,17,10,Kento MOMOTA,接殺防守,1,2,8,8,,,1,1,26
27,24,17,10,CHOU Tien Chen,網前球,1,1,7,8,,,1,1,26
27,25,17,10,Kento MOMOTA,挑球,1,9,7,8,,,1,1,26
27,26,17,10,CHOU Tien Chen,切球,0,7,9,8,,,1,1,26
27,27,17,10,Kento MOMOTA,接殺防守,1,7,8,8,,,1,1,26
27,28,17,10,CHOU Tien Chen,網前球,1,7,7,8,,,1,1,26
27,29,17,10,Kento MOMOTA,挑球,1,9,7,8,,,1,1,26
27,30,17,10,CHOU Tien Chen,長球,0,9,9,8,,,1,1,26
27,31,17,10,Kento MOMOTA,切球,0,6,9,8,,,1,1,26
27,32,17,10,CHOU Tien Chen,接殺防守,1,1,8,8,,,1,1,26
27,33,17,10,Kento MOMOTA,挑球,1,8,7,8,,,1,1,26
27,34,17,10,CHOU Tien Chen,長球,0,4,8,8,,,1,1,26
27,35,17,10,Kento MOMOTA,長球,0,3,9,8,,,1,1,26
27,36,17,10,CHOU Tien Chen,長球,0,4,5,8,,,1,1,26
27,37,17,10,Kento MOMOTA,切球,0,8,8,8,,,1,1,26
27,38,17,10,CHOU Tien Chen,平球,1,8,8,8,,,1,1,26
27,39,17,10,Kento MOMOTA,推撲球,1,8,8,8,,,1,1,26
27,40,17,10,CHOU Tien Chen,殺球,0,8,4,8,,,1,1,26
27,41,17,10,Kento MOMOTA,接殺防守,0,7,8,9,,,1,1,26
27,42,17,10,CHOU Tien Chen,網前球,0,7,7,8,,,1,1,26
27,43,17,10,Kento MOMOTA,挑球,1,9,7,8,,,1,1,26
27,44,17,10,CHOU Tien Chen,長球,1,10,8,8,A,,1,1,26
28,1,18,10,Kento MOMOTA,發短球,1,8,8,8,,,1,1,27
28,2,18,10,CHOU Tien Chen,網前球,1,7,7,8,,,1,1,27
28,3,18,10,Kento MOMOTA,挑球,0,9,8,8,,,1,1,27
28,4,18,10,CHOU Tien Chen,長球,1,8,9,8,,,1,1,27
28,5,18,10,Kento MOMOTA,殺球,0,8,3,8,,,1,1,27
28,6,18,10,CHOU Tien Chen,接殺防守,0,1,8,9,A,,1,1,27
29,1,18,11,Kento MOMOTA,發短球,1,7,8,8,,,1,1,28
29,2,18,11,CHOU Tien Chen,平球,1,8,7,8,,,1,1,28
29,3,18,11,Kento MOMOTA,推撲球,0,3,8,8,,,1,1,28
29,4,18,11,CHOU Tien Chen,切球,0,8,9,8,,,1,1,28
29,5,18,11,Kento MOMOTA,接殺防守,0,5,8,8,,,1,1,28
29,6,18,11,CHOU Tien Chen,推撲球,0,4,7,8,,,1,1,28
29,7,18,11,Kento MOMOTA,切球,0,8,9,8,,,1,1,28
29,8,18,11,CHOU Tien Chen,推撲球,0,8,8,8,,,1,1,28
29,9,18,11,Kento MOMOTA,殺球,0,8,8,8,,,1,1,28
29,10,18,11,CHOU Tien Chen,推撲球,0,8,8,8,,,1,1,28
29,11,18,11,Kento MOMOTA,推撲球,0,8,8,8,,,1,1,28
29,12,18,11,CHOU Tien Chen,推撲球,1,7,8,8,,,1,1,28
29,13,18,11,Kento MOMOTA,接殺防守,1,8,8,8,,,1,1,28
29,14,18,11,CHOU Tien Chen,推撲球,1,9,8,8,,,1,1,28
29,15,18,11,Kento MOMOTA,長球,0,8,8,8,,,1,1,28
29,16,18,11,CHOU Tien Chen,殺球,0,6,8,8,B,,1,1,28
31,1,19,12,CHOU Tien Chen,發長球,0,8,8,8,,,1,1,30
31,2,19,12,Kento MOMOTA,殺球,0,8,9,8,,,1,1,30
31,3,19,12,CHOU Tien Chen,接殺防守,0,1,8,8,A,,1,1,30
32,1,20,12,Kento MOMOTA,發短球,1,8,8,8,,,1,1,31
32,2,20,12,CHOU Tien Chen,推撲球,1,3,8,8,,,1,1,31
32,3,20,12,Kento MOMOTA,長球,0,4,9,8,,,1,1,31
32,4,20,12,CHOU Tien Chen,殺球,0,8,6,8,,,1,1,31
32,5,20,12,Kento MOMOTA,接殺防守,0,5,8,4,,,1,1,31
32,6,20,12,CHOU Tien Chen,挑球,0,4,8,8,,,1,1,31
32,7,20,12,Kento MOMOTA,長球,0,3,9,8,,,1,1,31
32,8,20,12,CHOU Tien Chen,殺球,0,8,5,8,,,1,1,31
32,9,20,12,Kento MOMOTA,網前球,0,6,8,3,A,,1,1,31
33,1,20,13,Kento MOMOTA,發短球,1,8,8,8,,,1,1,32
33,2,20,13,CHOU Tien Chen,推撲球,1,4,8,8,,,1,1,32
33,3,20,13,Kento MOMOTA,長球,0,4,9,8,,,1,1,32
33,4,20,13,CHOU Tien Chen,殺球,0,8,8,8,,,1,1,32
33,5,20,13,Kento MOMOTA,接殺防守,0,5,8,9,,,1,1,32
33,6,20,13,CHOU Tien Chen,推撲球,0,9,8,8,,,1,1,32
33,7,20,13,Kento MOMOTA,切球,1,8,9,8,,,1,1,32
33,8,20,13,CHOU Tien Chen,推撲球,1,8,8,8,,,1,1,32
33,9,20,13,Kento MOMOTA,切球,1,7,8,8,,,1,1,32
33,10,20,13,CHOU Tien Chen,網前球,0,2,8,8,,,1,1,32
33,11,20,13,Kento MOMOTA,挑球,0,8,7,8,,,1,1,32
33,12,20,13,CHOU Tien Chen,殺球,0,6,8,8,B,,1,1,32
34,1,20,14,CHOU Tien Chen,發短球,1,8,8,8,,,1,1,33
34,2,20,14,Kento MOMOTA,挑球,0,9,8,8,,,1,1,33
34,3,20,14,CHOU Tien Chen,長球,0,3,8,8,,,1,1,33
34,4,20,14,Kento MOMOTA,殺球,0,10,3,8,B,,1,1,33
35,1,20,15,CHOU Tien Chen,發長球,1,8,8,8,,,1,1,34
35,2,20,15,Kento MOMOTA,長球,0,10,9,8,B,,1,1,34
36,1,21,15,CHOU Tien Chen,發長球,1,4,8,8,,,1,1,35
36,2,21,15,Kento MOMOTA,切球,0,5,8,8,,,1,1,35
36,3,21,15,CHOU Tien Chen,推撲球,0,4,8,8,,,1,1,35
36,4,21,15,Kento MOMOTA,切球,0,8,9,8,,,1,1,35
36,5,21,15,CHOU Tien Chen,推撲球,0,9,8,8,,,1,1,35
36,6,21,15,Kento MOMOTA,長球,0,9,9,8,,,1,1,35
36,7,21,15,CHOU Tien Chen,長球,0,3,8,8,,,1,1,35
36,8,21,15,Kento MOMOTA,殺球,0,8,8,8,,,1,1,35
36,9,21,15,CHOU Tien Chen,接殺防守,1,8,8,8,,,1,1,35
36,10,21,15,Kento MOMOTA,殺球,0,8,8,8,,,1,1,35
36,11,21,15,CHOU Tien Chen,接殺防守,0,8,8,8,,,1,1,35
36,12,21,15,Kento MOMOTA,接殺防守,1,8,8,8,,,1,1,35
36,13,21,15,CHOU Tien Chen,推撲球,1,4,8,8,,,1,1,35
36,14,21,15,Kento MOMOTA,長球,0,5,9,8,,,1,1,35
36,15,21,15,CHOU Tien Chen,切球,0,6,9,8,,,1,1,35
36,16,21,15,Kento MOMOTA,接殺防守,0,8,8,9,,,1,1,35
36,17,21,15,CHOU Tien Chen,網前球,0,1,5,8,A,,1,1,35
1,1,1,0,Kento MOMOTA,發短球,1,8,8,8,,,2,1,36
1,2,1,0,CHOU Tien Chen,推撲球,0,5,8,8,,,2,1,36
1,3,1,0,Kento MOMOTA,長球,0,3,9,8,,,2,1,36
1,4,1,0,CHOU Tien Chen,殺球,0,10,3,8,A,,2,1,36
2,1,1,1,Kento MOMOTA,發短球,1,7,8,8,,,2,1,37
2,2,1,1,CHOU Tien Chen,網前球,0,1,8,8,,,2,1,37
2,3,1,1,Kento MOMOTA,挑球,1,8,7,8,,,2,1,37
2,4,1,1,CHOU Tien Chen,殺球,0,8,9,8,B,,2,1,37
3,1,1,2,CHOU Tien Chen,發短球,1,7,8,8,,,2,1,38
3,2,1,2,Kento MOMOTA,接殺防守,1,7,8,8,,,2,1,38
3,3,1,2,CHOU Tien Chen,網前球,0,2,7,8,,,2,1,38
3,4,1,2,Kento MOMOTA,挑球,0,3,7,8,,,2,1,38
3,5,1,2,CHOU Tien Chen,平球,0,4,9,8,B,,2,1,38
4,1,1,3,CHOU Tien Chen,發短球,1,8,8,8,,,2,1,39
4,2,1,3,Kento MOMOTA,推撲球,1,10,8,8,B,,2,1,39
5,1,1,4,CHOU Tien Chen,發短球,1,8,8,8,,,2,1,40
5,2,1,4,Kento MOMOTA,推撲球,0,8,8,8,,,2,1,40
5,3,1,4,CHOU Tien Chen,殺球,0,6,9,8,B,,2,1,40
6,1,2,4,CHOU Tien Chen,發短球,1,8,8,8,,,2,1,41
6,2,2,4,Kento MOMOTA,接殺防守,1,7,8,8,,,2,1,41
6,3,2,4,CHOU Tien Chen,網前球,1,1,8,8,,,2,1,41
6,4,2,4,Kento MOMOTA,推撲球,1,8,7,8,,,2,1,41
6,5,2,4,CHOU Tien Chen,切球,0,8,8,8,,,2,1,41
6,6,2,4,Kento MOMOTA,接殺防守,0,8,8,8,,,2,1,41
6,7,2,4,CHOU Tien Chen,平球,0,10,7,8,A,,2,1,41
7,1,2,5,Kento MOMOTA,發短球,1,7,8,8,,,2,1,42
7,2,2,5,CHOU Tien Chen,網前球,1,7,8,8,,,2,1,42
7,3,2,5,Kento MOMOTA,網前球,0,7,7,8,,,2,1,42
7,4,2,5,CHOU Tien Chen,挑球,0,9,7,8,,,2,1,42
7,5,2,5,Kento MOMOTA,殺球,0,8,9,8,,,2,1,42
7,6,2,5,CHOU Tien Chen,接殺防守,1,8,8,9,,,2,1,42
7,7,2,5,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,42
7,8,2,5,CHOU Tien Chen,網前球,0,8,8,8,,,2,1,42
7,9,2,5,Kento MOMOTA,網前球,0,7,7,8,,,2,1,42
7,10,2,5,CHOU Tien Chen,網前球,0,7,7,8,,,2,1,42
7,11,2,5,Kento MOMOTA,挑球,1,8,7,8,,,2,1,42
7,12,2,5,CHOU Tien Chen,殺球,0,8,9,8,,,2,1,42
7,13,2,5,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,42
7,14,2,5,CHOU Tien Chen,接殺防守,1,1,8,8,,,2,1,42
7,15,2,5,Kento MOMOTA,網前球,1,2,7,8,,,2,1,42
7,16,2,5,CHOU Tien Chen,網前球,1,1,6,8,,,2,1,42
7,17,2,5,Kento MOMOTA,挑球,1,4,7,8,,,2,1,42
7,18,2,5,CHOU Tien Chen,殺球,0,6,4,8,B,,2,1,42
9,1,4,5,Kento MOMOTA,發短球,1,8,8,8,,,2,1,44
9,2,4,5,CHOU Tien Chen,網前球,1,8,7,8,,,2,1,44
9,3,4,5,Kento MOMOTA,推撲球,0,3,7,8,,,2,1,44
9,4,4,5,CHOU Tien Chen,長球,0,4,9,8,,,2,1,44
9,5,4,5,Kento MOMOTA,殺球,0,8,4,8,,,2,1,44
9,6,4,5,CHOU Tien Chen,接殺防守,1,8,8,4,,,2,1,44
9,7,4,5,Kento MOMOTA,平球,1,8,8,8,,,2,1,44
9,8,4,5,CHOU Tien Chen,平球,0,8,8,8,,,2,1,44
9,9,4,5,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,44
9,10,4,5,CHOU Tien Chen,接殺防守,0,7,8,8,,,2,1,44
9,11,4,5,Kento MOMOTA,挑球,0,3,7,8,,,2,1,44
9,12,4,5,CHOU Tien Chen,長球,0,4,9,8,,,2,1,44
9,13,4,5,Kento MOMOTA,切球,0,5,9,8,,,2,1,44
9,14,4,5,CHOU Tien Chen,接殺防守,0,2,8,8,,,2,1,44
9,15,4,5,Kento MOMOTA,推撲球,0,3,7,8,,,2,1,44
9,16,4,5,CHOU Tien Chen,長球,0,6,9,8,,,2,1,44
9,17,4,5,Kento MOMOTA,接殺防守,0,5,6,8,,,2,1,44
9,18,4,5,CHOU Tien Chen,推撲球,0,8,8,8,,,2,1,44
9,19,4,5,Kento MOMOTA,接殺防守,1,7,8,8,,,2,1,44
9,20,4,5,CHOU Tien Chen,接殺防守,0,1,8,8,,,2,1,44
9,21,4,5,Kento MOMOTA,挑球,1,8,7,8,,,2,1,44
9,22,4,5,CHOU Tien Chen,長球,0,5,9,8,,,2,1,44
9,23,4,5,Kento MOMOTA,殺球,0,6,8,8,,,2,1,44
9,24,4,5,CHOU Tien Chen,接殺防守,1,3,8,8,,,2,1,44
9,25,4,5,Kento MOMOTA,切球,0,7,5,8,,,2,1,44
9,26,4,5,CHOU Tien Chen,網前球,0,2,8,8,,,2,1,44
9,27,4,5,Kento MOMOTA,挑球,0,3,7,8,,,2,1,44
9,28,4,5,CHOU Tien Chen,長球,0,8,9,8,,,2,1,44
9,29,4,5,Kento MOMOTA,殺球,0,8,9,8,,,2,1,44
9,30,4,5,CHOU Tien Chen,接殺防守,1,8,8,9,,,2,1,44
9,31,4,5,Kento MOMOTA,接殺防守,1,8,8,8,,,2,1,44
9,32,4,5,CHOU Tien Chen,挑球,1,9,8,8,,,2,1,44
9,33,4,5,Kento MOMOTA,長球,0,9,8,8,,,2,1,44
9,34,4,5,CHOU Tien Chen,殺球,0,7,8,8,A,,2,1,44
10,1,4,6,Kento MOMOTA,發短球,1,7,8,8,,,2,1,45
10,2,4,6,CHOU Tien Chen,推撲球,1,8,8,8,,,2,1,45
10,3,4,6,Kento MOMOTA,殺球,0,8,8,8,,,2,1,45
10,4,4,6,CHOU Tien Chen,接殺防守,1,8,8,8,,,2,1,45
10,5,4,6,Kento MOMOTA,推撲球,1,8,8,8,,,2,1,45
10,6,4,6,CHOU Tien Chen,長球,0,9,8,8,,,2,1,45
10,7,4,6,Kento MOMOTA,長球,0,8,8,8,,,2,1,45
10,8,4,6,CHOU Tien Chen,切球,0,8,9,8,,,2,1,45
10,9,4,6,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,45
10,10,4,6,CHOU Tien Chen,推撲球,1,4,8,8,,,2,1,45
10,11,4,6,Kento MOMOTA,長球,0,8,9,8,,,2,1,45
10,12,4,6,CHOU Tien Chen,殺球,0,8,9,8,,,2,1,45
10,13,4,6,Kento MOMOTA,接殺防守,0,1,8,3,,,2,1,45
10,14,4,6,CHOU Tien Chen,推撲球,0,8,8,8,,,2,1,45
10,15,4,6,Kento MOMOTA,接殺防守,1,10,8,1,B,,2,1,45
11,1,4,7,CHOU Tien Chen,發長球,1,8,8,8,,,2,1,46
11,2,4,7,Kento MOMOTA,殺球,0,8,8,8,,,2,1,46
11,3,4,7,CHOU Tien Chen,接殺防守,1,8,8,8,,,2,1,46
11,4,4,7,Kento MOMOTA,接殺防守,1,8,8,8,,,2,1,46
11,5,4,7,CHOU Tien Chen,網前球,1,7,8,8,,,2,1,46
11,6,4,7,Kento MOMOTA,挑球,0,9,7,8,,,2,1,46
11,7,4,7,CHOU Tien Chen,切球,0,2,9,8,,,2,1,46
11,8,4,7,Kento MOMOTA,接殺防守,0,1,8,8,,,2,1,46
11,9,4,7,CHOU Tien Chen,推撲球,0,3,8,8,,,2,1,46
11,10,4,7,Kento MOMOTA,長球,0,4,8,8,,,2,1,46
11,11,4,7,CHOU Tien Chen,殺球,0,8,4,8,,,2,1,46
11,12,4,7,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,46
11,13,4,7,CHOU Tien Chen,挑球,0,8,8,8,,,2,1,46
11,14,4,7,Kento MOMOTA,殺球,0,8,8,8,,,2,1,46
11,15,4,7,CHOU Tien Chen,接殺防守,0,8,8,8,,,2,1,46
11,16,4,7,Kento MOMOTA,切球,0,8,8,8,,,2,1,46
11,17,4,7,CHOU Tien Chen,接殺防守,1,5,8,8,,,2,1,46
11,18,4,7,Kento MOMOTA,挑球,1,4,7,8,,,2,1,46
11,19,4,7,CHOU Tien Chen,切球,1,1,9,8,,,2,1,46
11,20,4,7,Kento MOMOTA,推撲球,1,10,8,8,B,,2,1,46
12,1,5,7,CHOU Tien Chen,發長球,1,9,8,8,,,2,1,47
12,2,5,7,Kento MOMOTA,長球,0,8,8,8,,,2,1,47
12,3,5,7,CHOU Tien Chen,殺球,0,8,9,8,,,2,1,47
12,4,5,7,Kento MOMOTA,接殺防守,0,7,8,9,,,2,1,47
12,5,5,7,CHOU Tien Chen,挑球,0,9,8,8,,,2,1,47
12,6,5,7,Kento MOMOTA,切球,0,7,8,8,,,2,1,47
12,7,5,7,CHOU Tien Chen,推撲球,0,8,8,8,,,2,1,47
12,8,5,7,Kento MOMOTA,長球,1,3,8,8,,,2,1,47
12,9,5,7,CHOU Tien Chen,切球,0,8,9,8,,,2,1,47
12,10,5,7,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,47
12,11,5,7,CHOU Tien Chen,網前球,0,2,8,8,,,2,1,47
12,12,5,7,Kento MOMOTA,挑球,0,3,7,8,,,2,1,47
12,13,5,7,CHOU Tien Chen,切球,0,8,3,8,,,2,1,47
12,14,5,7,Kento MOMOTA,網前球,1,7,8,8,,,2,1,47
12,15,5,7,CHOU Tien Chen,挑球,1,7,8,8,A,,2,1,47
13,1,6,7,Kento MOMOTA,發短球,1,8,8,8,,,2,1,48
13,2,6,7,CHOU Tien Chen,網前球,0,1,8,8,,,2,1,48
13,3,6,7,Kento MOMOTA,網前球,1,2,7,8,,,2,1,48
13,4,6,7,CHOU Tien Chen,挑球,1,3,7,8,,,2,1,48
13,5,6,7,Kento MOMOTA,殺球,0,5,5,8,A,,2,1,48
14,1,6,8,Kento MOMOTA,發短球,1,8,8,8,,,2,1,49
14,2,6,8,CHOU Tien Chen,推撲球,0,3,8,8,,,2,1,49
14,3,6,8,Kento MOMOTA,長球,0,5,8,8,,,2,1,49
14,4,6,8,CHOU Tien Chen,切球,0,7,9,8,,,2,1,49
14,5,6,8,Kento MOMOTA,網前球,0,7,8,8,,,2,1,49
14,6,6,8,CHOU Tien Chen,推撲球,1,3,8,8,,,2,1,49
14,7,6,8,Kento MOMOTA,切球,1,8,5,8,,,2,1,49
14,8,6,8,CHOU Tien Chen,推撲球,0,3,8,8,B,,2,1,49
16,1,6,10,CHOU Tien Chen,發長球,1,8,8,8,,,2,1,51
16,2,6,10,Kento MOMOTA,切球,0,5,9,8,,,2,1,51
16,3,6,10,CHOU Tien Chen,接殺防守,0,8,8,8,,,2,1,51
16,4,6,10,Kento MOMOTA,挑球,0,3,8,8,,,2,1,51
16,5,6,10,CHOU Tien Chen,長球,0,8,9,8,,,2,1,51
16,6,6,10,Kento MOMOTA,殺球,0,8,9,8,,,2,1,51
16,7,6,10,CHOU Tien Chen,接殺防守,1,5,8,9,,,2,1,51
16,8,6,10,Kento MOMOTA,推撲球,1,4,8,8,,,2,1,51
16,9,6,10,CHOU Tien Chen,長球,0,3,6,8,,,2,1,51
16,10,6,10,Kento MOMOTA,長球,0,6,3,8,,,2,1,51
16,11,6,10,CHOU Tien Chen,殺球,0,5,4,8,B,,2,1,51
17,1,6,11,CHOU Tien Chen,發短球,1,8,8,8,,,2,1,52
17,2,6,11,Kento MOMOTA,接殺防守,1,7,8,8,,,2,1,52
17,3,6,11,CHOU Tien Chen,挑球,0,9,8,8,,,2,1,52
17,4,6,11,Kento MOMOTA,殺球,0,8,9,8,,,2,1,52
17,5,6,11,CHOU Tien Chen,接殺防守,0,8,8,9,,,2,1,52
17,6,6,11,Kento MOMOTA,接殺防守,0,1,8,8,,,2,1,52
17,7,6,11,CHOU Tien Chen,挑球,0,5,8,8,,,2,1,52
17,8,6,11,Kento MOMOTA,殺球,0,10,8,8,B,,2,1,52
18,1,7,11,CHOU Tien Chen,發短球,1,8,8,8,,,2,1,53
18,2,7,11,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,53
18,3,7,11,CHOU Tien Chen,挑球,0,8,8,8,,,2,1,53
18,4,7,11,Kento MOMOTA,殺球,0,8,8,8,,,2,1,53
18,5,7,11,CHOU Tien Chen,網前球,1,8,8,9,,,2,1,53
18,6,7,11,Kento MOMOTA,挑球,0,5,8,8,,,2,1,53
18,7,7,11,CHOU Tien Chen,切球,0,8,9,8,,,2,1,53
18,8,7,11,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,53
18,9,7,11,CHOU Tien Chen,接殺防守,0,7,8,8,,,2,1,53
18,10,7,11,Kento MOMOTA,挑球,1,8,7,8,,,2,1,53
18,11,7,11,CHOU Tien Chen,切球,0,8,9,8,,,2,1,53
18,12,7,11,Kento MOMOTA,接殺防守,1,7,8,8,,,2,1,53
18,13,7,11,CHOU Tien Chen,挑球,0,10,8,8,A,,2,1,53
19,1,8,11,Kento MOMOTA,發短球,1,8,8,8,,,2,1,54
19,2,8,11,CHOU Tien Chen,挑球,1,8,8,8,,,2,1,54
19,3,8,11,Kento MOMOTA,長球,0,8,8,8,,,2,1,54
19,4,8,11,CHOU Tien Chen,殺球,0,8,9,8,,,2,1,54
19,5,8,11,Kento MOMOTA,接殺防守,1,8,8,9,,,2,1,54
19,6,8,11,CHOU Tien Chen,平球,0,8,8,8,,,2,1,54
19,7,8,11,Kento MOMOTA,接殺防守,1,8,8,8,,,2,1,54
19,8,8,11,CHOU Tien Chen,挑球,1,9,8,8,,,2,1,54
19,9,8,11,Kento MOMOTA,長球,0,8,8,8,,,2,1,54
19,10,8,11,CHOU Tien Chen,切球,0,8,9,8,,,2,1,54
19,11,8,11,Kento MOMOTA,接殺防守,0,7,8,8,,,2,1,54
19,12,8,11,CHOU Tien Chen,挑球,0,9,8,8,,,2,1,54
19,13,8,11,Kento MOMOTA,長球,0,5,8,8,,,2,1,54
19,14,8,11,CHOU Tien Chen,長球,0,4,9,8,,,2,1,54
19,15,8,11,Kento MOMOTA,長球,0,3,6,8,,,2,1,54
19,16,8,11,CHOU Tien Chen,切球,0,8,9,8,,,2,1,54
19,17,8,11,Kento MOMOTA,網前球,0,7,8,8,,,2,1,54
19,18,8,11,CHOU Tien Chen,挑球,1,6,8,8,,,2,1,54
19,19,8,11,Kento MOMOTA,殺球,0,8,8,8,,,2,1,54
19,20,8,11,CHOU Tien Chen,接殺防守,1,7,8,6,A,,2,1,54
20,1,9,11,Kento MOMOTA,發長球,1,9,8,8,,,2,1,55
20,2,9,11,CHOU Tien Chen,切球,0,2,8,8,,,2,1,55
20,3,9,11,Kento MOMOTA,推撲球,0,6,7,8,A,,2,1,55
21,1,10,11,Kento MOMOTA,發短球,1,8,8,8,,,2,1,56
21,2,10,11,CHOU Tien Chen,推撲球,1,9,8,8,,,2,1,56
21,3,10,11,Kento MOMOTA,長球,0,3,8,8,,,2,1,56
21,4,10,11,CHOU Tien Chen,長球,0,8,9,8,,,2,1,56
21,5,10,11,Kento MOMOTA,切球,0,8,8,8,,,2,1,56
